datetime,symbol,open,high,low,close,volume,成交额(万元)
2023-09-18,600519.SH,1661.4540734497289,1711.2048163756772,1658.3580975316074,1710.9242143287177,32558.92,590512.1
2023-09-15,600519.SH,1701.383744732089,1702.1133100541842,1666.1214208308247,1666.766805538832,28431.46,510574.91
2023-09-14,600519.SH,1704.6854954846476,1708.847759181216,1689.2243226971702,1701.093789283564,17504.59,318044.78
2023-09-13,600519.SH,1711.5976592414208,1711.5976592414208,1683.6590487658036,1702.2349042745334,19501.43,354058.36
2023-09-12,600519.SH,1708.4923299217337,1708.847759181216,1698.596431065623,1702.28167128236,12168.01,221451.41
2023-09-11,600519.SH,1691.095003010235,1721.0258880192655,1691.095003010235,1704.348773028296,15926.0,290261.77
2023-09-08,600519.SH,1716.2930668272124,1716.2930668272124,1697.5956170981335,1700.916074653823,12211.78,222433.81
2023-09-07,600519.SH,1732.8111739915712,1736.8237832630946,1712.7855412402166,1719.155207706201,16981.57,312858.71
2023-09-06,600519.SH,1737.8620108368452,1745.9620565924142,1729.4533028296207,1740.668031306442,11121.43,206760.6
2023-09-05,600519.SH,1747.2154124021672,1747.2154124021672,1736.7396026490064,1738.5167489464177,15658.74,291562.6
2023-09-04,600519.SH,1742.1645755568934,1758.383373871162,1733.6810403371462,1745.344732089103,23871.0,445382.32
2023-09-01,600519.SH,1733.0263022275735,1744.849001806141,1726.6659891631546,1731.3613967489464,13145.19,243862.27
2023-08-31,600519.SH,1739.7326911499097,1739.7326911499097,1721.970581577363,1727.5732691149908,14820.22,273844.55
2023-08-30,600519.SH,1747.1218783865145,1747.2154124021672,1724.4492329921734,1735.9913305237808,19811.81,367257.03
2023-08-29,600519.SH,1709.8018061408789,1748.225579771222,1709.8018061408789,1731.6232919927752,28950.28,537126.02
2023-08-28,600519.SH,1775.818114388922,1775.818114388922,1713.430925948224,1716.3211270319084,41052.13,763322.1
2023-08-25,600519.SH,1691.833921733895,1718.9400794701985,1689.2336760987355,1706.9770788681517,18830.86,343329.68
2023-08-24,600519.SH,1664.5500493678503,1709.8018061408789,1660.228777844672,1698.858326309452,26055.09,470341.76
2023-08-23,600519.SH,1680.8062612883805,1683.6122817579771,1655.6269042745332,1659.2934376881396,19912.22,355617.86
2023-08-22,600519.SH,1684.538268512944,1686.0067525586994,1656.5061240216737,1672.3881998795905,26650.36,476313.12
2023-08-21,600519.SH,1677.0649006622516,1696.6976905478627,1674.324354003612,1675.1942203491872,18911.81,340541.56
2023-08-18,600519.SH,1713.5338133654425,1716.3398338350391,1686.0348127633954,1686.0348127633954,17023.34,308476.16
2023-08-17,600519.SH,1689.299149909693,1715.4138470800722,1685.062059000602,1709.8485731487056,17290.37,314140.8
2023-08-16,600519.SH,1690.7021601444912,1705.452474413004,1689.2243226971702,1702.319084888621,13184.31,239626.18
2023-08-15,600519.SH,1692.030343166767,1700.4484045755569,1684.5569753160746,1695.752996989765,14817.99,268212.51
2023-08-14,600519.SH,1692.9656833232991,1706.9770788681517,1679.8709211318485,1686.4183022275736,23731.19,428536.21
2023-08-11,600519.SH,1763.116195063215,1763.490331125828,1715.3016062612885,1715.4138470800722,26786.49,495916.68
2023-08-10,600519.SH,1760.3101745936185,1766.8575556893436,1741.8839735099336,1753.7627934978927,18436.19,345421.91
2023-08-09,600519.SH,1767.7928958458758,1781.8229981938591,1761.2081011438893,1768.0547910897048,18523.46,350630.64
2023-08-08,600519.SH,1758.4675544852498,1771.2630078266104,1743.548878988561,1767.7928958458758,17736.18,333355.95
2023-08-07,600519.SH,1759.3280674292594,1775.2756170981336,1750.0494930764598,1765.8567417218544,23892.45,449189.31
2023-08-04,600519.SH,1765.7538543046355,1783.244715231788,1760.3101745936185,1771.0385261890426,24573.64,465581.38
2023-08-03,600519.SH,1749.0860927152316,1767.7928958458758,1730.8469596628536,1757.0084238410595,21543.47,403108.77
2023-08-02,600519.SH,1761.6196508127634,1767.7928958458758,1746.0930042143286,1758.4394942805538,18508.72,347867.42
2023-08-01,600519.SH,1756.5781673690549,1783.6469114990969,1756.465926550271,1766.8575556893436,19230.62,363585.73
2023-07-31,600519.SH,1784.6290186634558,1809.8832028898253,1752.8274533413603,1758.9819915713424,45378.61,861527.98
2023-07-28,600519.SH,1713.5431667670075,1777.146297411198,1709.8111595424443,1774.3402769416014,39017.92,733031.41
2023-07-27,600519.SH,1717.2845273931366,1734.8595689343767,1710.4565442504515,1719.183267910897,20340.43,374963.53
2023-07-26,600519.SH,1710.3162432269717,1717.2751739915714,1697.717211318483,1710.3162432269717,19611.45,358017.15
2023-07-25,600519.SH,1683.6122817579771,1710.6249054786274,1683.6029283564117,1710.3162432269717,43086.46,783745.0
2023-07-24,600519.SH,1637.3316508127634,1656.6277182420229,1637.3316508127634,1656.6277182420229,19713.37,347664.82
2023-07-21,600519.SH,1619.896910295003,1657.890427453341,1614.3971101745935,1656.7680192655023,39377.4,693153.57
2023-07-20,600519.SH,1616.2584370860927,1635.8912269717036,1610.6557495484649,1612.526429861529,16692.65,289717.65
2023-07-19,600519.SH,1604.1177218543046,1616.267790487658,1602.9859602649003,1611.5910897049969,12483.22,214770.44
2023-07-18,600519.SH,1621.4869885611076,1622.3568549066829,1609.7204093919324,1611.4040216736903,14737.65,254400.51
2023-07-17,600519.SH,1637.7806140878988,1637.7806140878988,1614.9583142685128,1618.1104105960264,14336.48,248206.98
2023-07-14,600519.SH,1642.45731487056,1644.7956652618905,1628.6142805538832,1639.6512944009633,18550.3,324553.03
2023-07-13,600519.SH,1610.6463961468994,1632.552062612884,1607.8590824804337,1625.995328115593,25806.54,447977.25
2023-07-12,600519.SH,1602.275101745936,1611.5910897049969,1600.675670078266,1602.9859602649003,13284.67,228078.54
2023-07-11,600519.SH,1599.4316676700782,1604.2673762793495,1592.0424804334737,1599.4316676700782,12582.7,215107.93
2023-07-10,600519.SH,1594.7549668874171,1604.070954846478,1590.078266104756,1590.920072245635,13477.41,229824.17
2023-07-07,600519.SH,1591.0136062612885,1598.4869741119808,1580.724864539434,1580.75292474413,15167.42,257145.86
2023-07-06,600519.SH,1598.6459819385911,1620.944491270319,1590.078266104756,1592.8655797712222,15140.62,258945.9
2023-07-05,600519.SH,1618.1384708007224,1619.9810909090909,1590.078266104756,1604.4637977122215,14745.39,252396.07
2023-07-04,600519.SH,1612.7134978928357,1622.2913810957257,1606.9892161348585,1618.6996748946417,12472.38,215555.36
2023-07-03,600519.SH,1589.1429259482238,1613.7236652618903,1582.5955448524985,1612.6199638771825,19139.09,328673.78
2023-06-30,600519.SH,1590.078266104756,1598.4869741119808,1577.4324671884406,1581.6602046959665,20458.69,347258.67
2023-06-29,600519.SH,1594.6876580373269,1598.3634545454545,1578.114329921734,1578.7592065021072,14231.16,244652.41
2023-06-28,600519.SH,1578.2709428055389,1597.4514148103551,1576.2626128838049,1592.2739771222157,18573.56,319929.42
2023-06-27,600519.SH,1575.332148103552,1584.277507525587,1566.2117507525586,1576.3086754966887,15174.46,259813.87
2023-06-26,600519.SH,1584.6552209512342,1593.7664057796508,1561.5225767609877,1574.4201083684527,23992.68,409861.95
2023-06-21,600519.SH,1602.978928356412,1618.271715833835,1598.3726670680314,1599.1373064419024,17720.61,308863.59
2023-06-20,600519.SH,1602.978928356412,1626.0102347983145,1598.3726670680314,1606.1664611679712,20946.74,365982.45
2023-06-19,600519.SH,1649.0415412402167,1656.3654966887418,1601.1364238410597,1606.6639373871162,31699.92,558424.87
2023-06-16,600519.SH,1618.6402167369056,1658.2540638169778,1612.2835761589404,1656.125971101746,37917.89,674230.14
2023-06-15,600519.SH,1594.0796315472603,1617.3965261890428,1587.3176399759182,1616.7977122215534,25222.57,439590.08
2023-06-14,600519.SH,1583.6326309452138,1597.6725153521977,1571.8498145695364,1590.8920987357014,31505.8,543804.04
2023-06-13,600519.SH,1560.4907742323903,1570.3758109572543,1552.3100541842264,1565.2075857916918,14662.54,248539.89
2023-06-12,600519.SH,1534.824686333534,1573.4988561107766,1530.6790511739916,1562.4438290186636,27029.44,456230.86
2023-06-09,600519.SH,1540.3245623118603,1545.8336508127634,1534.8062612883805,1534.8062612883805,17580.41,293801.43
2023-06-08,600519.SH,1525.4371258278145,1543.0975316074655,1520.0754376881398,1536.6487658037329,14702.72,244156.97
2023-06-07,600519.SH,1541.2458145695364,1546.5982901866346,1520.0662251655629,1520.8953521974715,17889.64,297178.21
2023-06-06,600519.SH,1538.4912703190848,1551.3888019265505,1521.494166164961,1535.71830102348,19913.92,332677.82
2023-06-05,600519.SH,1534.9536616496089,1550.3569993979531,1532.0425045153522,1533.8850090307044,16200.5,270429.43
2023-06-02,600519.SH,1515.4599638771824,1541.3932149307648,1507.2700313064418,1539.0440216736904,25058.02,416311.62
2023-06-01,600519.SH,1490.5861529199278,1543.0883190848886,1490.5861529199278,1507.0949933774834,28645.25,470872.29
2023-05-31,600519.SH,1530.169212281758,1534.508196989765,1498.5342367248647,1500.5885755568936,36956.97,605373.73
2023-05-30,600519.SH,1555.9543889223362,1565.0653355809757,1527.9122032510536,1536.8757534015654,26453.4,442470.67
2023-05-29,600519.SH,1563.3242143287175,1564.5678723660446,1545.8208789885614,1555.9543889223362,17771.41,299814.72
2023-05-26,600519.SH,1567.9303552077065,1570.6940397350995,1543.066406742926,1557.3915048765805,18291.1,309069.15
2023-05-25,600519.SH,1571.6060556291393,1575.300180614088,1556.8756170981335,1567.0091270319087,22465.6,381450.41
2023-05-24,600519.SH,1595.8712057796508,1596.9951041541242,1575.4015157134256,1576.1292859723062,18479.27,318241.65
2023-05-23,600519.SH,1615.8250080674295,1615.8342203491875,1588.704050571945,1588.704050571945,16894.21,293411.84
2023-05-22,600519.SH,1556.8848293798917,1613.991763997592,1556.8756170981335,1608.4643949428057,41284.32,716575.41
2023-05-19,600519.SH,1539.3722817579774,1570.076816857315,1525.1393064419026,1565.627284768212,26741.16,450402.25
2023-05-18,600519.SH,1570.6848274533415,1571.0625310054186,1556.8756170981335,1557.7968452739317,19219.28,326017.07
2023-05-17,600519.SH,1573.4577242624923,1578.0638651414813,1565.1758829620712,1567.0091270319087,16776.91,285869.79
2023-05-16,600519.SH,1578.9758810355208,1584.5032500903071,1563.3242143287175,1569.1187395544855,22223.77,378581.19
2023-05-15,600519.SH,1567.9303552077065,1581.748777844672,1557.981090909091,1581.1039181216136,25740.18,438464.8
2023-05-12,600519.SH,1579.9063214930766,1593.6141967489466,1570.7032520168575,1571.9837591812163,19460.45,333503.86
2023-05-11,600519.SH,1594.64597230584,1598.330885009031,1579.9063214930766,1581.813263816978,15246.12,262383.59
2023-05-10,600519.SH,1580.0813548464782,1599.2521131848289,1579.9063214930766,1589.118603251054,20772.6,358855.09
2023-05-09,600519.SH,1579.9063214930766,1602.9186013245037,1572.600982059001,1586.3549187236606,29377.96,505734.66
2023-05-08,600519.SH,1629.0262078266103,1629.652642986153,1581.9053866345578,1584.99150102348,33171.26,574291.6
2023-05-05,600519.SH,1626.88895845876,1626.88895845876,1599.6113921733895,1612.1493076459965,20714.21,362130.6
2023-05-04,600519.SH,1629.652642986153,1637.6396912703194,1599.2521131848289,1612.057184828417,27466.42,481899.97
2023-04-28,600519.SH,1624.1344862131248,1642.3379549668875,1615.8065835039135,1621.8406280553884,26224.64,463608.42
2023-04-27,600519.SH,1610.3068512944012,1630.5738711619508,1593.7247441300424,1619.4454347983144,25605.04,448990.69
2023-04-26,600519.SH,1606.6219385912102,1622.2828175797713,1584.512462372065,1606.5390280553886,27891.6,486147.77
2023-04-25,600519.SH,1571.6152679108973,1599.2336886213127,1567.9303552077065,1594.0748108368457,20582.51,353498.99
2023-04-24,600519.SH,1585.4336905478629,1586.3549187236606,1567.0091270319087,1570.6940397350995,20230.91,345672.87
2023-04-21,600519.SH,1608.4643949428057,1610.3805495484648,1585.6916344370863,1589.5515804936788,18517.87,321093.72
2023-04-20,600519.SH,1621.4629245033111,1625.9677302829623,1592.8035159542446,1604.6689348585192,19885.37,346836.68
2023-04-19,600519.SH,1623.204045755569,1626.4283443708612,1612.1493076459965,1620.440361228176,14600.56,256863.28
2023-04-18,600519.SH,1614.9129921733895,1629.652642986153,1608.4828195063217,1619.5191330523785,18313.89,322010.76
2023-04-17,600519.SH,1602.9370258880194,1614.9129921733895,1591.8822877784469,1614.9129921733895,30467.23,530340.14
2023-04-14,600519.SH,1590.0398314268514,1596.4884286574354,1570.50979409994,1578.4507809753163,21231.62,364652.68
2023-04-13,600519.SH,1556.8756170981335,1587.8196715231788,1551.3574603251054,1587.2761468994584,29542.68,504931.01
2023-04-12,600519.SH,1609.6251424443108,1612.1493076459965,1559.4734805538833,1560.6526526189043,51104.92,873265.74
2023-04-11,600519.SH,1651.7621192052982,1651.7621192052982,1606.6219385912102,1608.0037808549068,29209.19,513885.46
2023-04-10,600519.SH,1649.8091154726071,1649.8091154726071,1606.6219385912102,1632.1399590608069,29418.22,517115.06
2023-04-07,600519.SH,1653.6045755568937,1663.7472977724265,1647.4691959060808,1649.9104505719447,13524.68,242816.06
2023-04-06,600519.SH,1662.8168573148707,1672.858244431066,1647.3586485249853,1655.4101827814573,14874.22,267625.2
2023-04-04,600519.SH,1669.2654545454548,1672.1857478627337,1646.234750150512,1671.6514355207707,20066.26,361427.53
2023-04-03,600519.SH,1681.241420830825,1683.7932228777847,1658.2844146899458,1660.1176587597834,21417.43,387581.17
2023-03-31,600519.SH,1681.241420830825,1702.4296688741724,1675.7140517760388,1676.6352799518363,27446.33,502479.04
2023-03-30,600519.SH,1651.7621192052982,1662.8168573148707,1638.86492474413,1658.2107164358822,19257.01,345357.31
2023-03-29,600519.SH,1657.2894882600845,1658.2107164358822,1644.4567797712225,1648.9984346779052,15392.99,276190.93
2023-03-28,600519.SH,1630.5738711619508,1648.9984346779052,1625.9861548464785,1641.4443636363635,17261.35,307311.31
2023-03-27,600519.SH,1638.496433473811,1638.496433473811,1617.6766767007828,1628.537956893438,15295.55,270075.59
2023-03-24,600519.SH,1629.726341240217,1643.1025743527996,1626.88895845876,1638.514858037327,12769.96,226964.92
2023-03-23,600519.SH,1626.88895845876,1650.0209979530405,1625.9769425647205,1635.0510400963276,17355.66,308282.16
2023-03-22,600519.SH,1639.786152919928,1651.7621192052982,1626.4744057796509,1633.659985550873,15330.26,272764.87
2023-03-21,600519.SH,1598.330885009031,1645.1753377483444,1588.1697382299822,1635.1800120409391,31141.82,549105.23
2023-03-20,600519.SH,1613.0705358217942,1616.7554485249852,1591.8822877784469,1593.356252859723,20490.93,355787.2
2023-03-17,600519.SH,1630.5738711619508,1635.9999051173995,1599.2521131848289,1604.779482239615,27022.91,474424.94
2023-03-16,600519.SH,1602.9370258880194,1630.5738711619508,1602.0250099939797,1613.982551715834,17646.24,309679.11
2023-03-15,600519.SH,1638.2845509933777,1644.2817464178208,1612.2598550270925,1612.9968375677306,19212.53,339269.85
2023-03-14,600519.SH,1624.843831908489,1639.6756055388323,1601.5551836243228,1626.88895845876,23704.92,417728.9
2023-03-13,600519.SH,1613.0705358217942,1635.1800120409391,1611.228079470199,1623.204045755569,20560.43,362647.63
2023-03-10,600519.SH,1613.595635881999,1640.7073810957256,1612.1493076459965,1612.1493076459965,21160.82,372513.91
2023-03-09,600519.SH,1628.731414810355,1644.3922937989164,1602.9370258880194,1630.5922957254668,27611.5,488144.27
2023-03-08,600519.SH,1639.8045774834438,1645.2582482841665,1622.393364960867,1630.9607869957858,22763.7,403578.72
2023-03-07,600519.SH,1663.7196609271523,1673.5031041541242,1647.1559783263097,1647.4323467790489,22785.39,410130.25
2023-03-06,600519.SH,1674.9586446718847,1675.25343768814,1655.2351494280556,1664.788285611078,20645.86,373007.95
2023-03-03,600519.SH,1694.8479609873573,1696.5430208308248,1660.4953623118606,1674.829672727273,16198.06,294684.27
2023-03-02,600519.SH,1684.9263335340158,1694.129403010235,1677.648630945214,1684.005105358218,13144.19,240529.23
2023-03-01,600519.SH,1670.1866827212525,1702.4296688741724,1661.1862834437088,1693.705638049368,24458.1,447559.22
2023-02-28,600519.SH,1675.7140517760388,1678.4869485851898,1642.8262059000604,1670.8683915713427,23951.81,431487.71
2023-02-27,600519.SH,1638.4043106562317,1672.0291390728478,1635.1984366044553,1667.8007017459363,22064.89,397812.87
2023-02-24,600519.SH,1667.524333293197,1667.598031547261,1641.794430343167,1647.1559783263097,24634.61,441562.15
2023-02-23,600519.SH,1695.0598434677906,1703.1666514148103,1663.0471643588205,1674.792823600241,21880.97,398399.12
2023-02-22,600519.SH,1708.8874783865144,1717.0771968693562,1687.5057724262497,1691.3749307646,21869.16,403101.6
2023-02-21,600519.SH,1726.3816014449128,1726.3816014449128,1705.1933534015654,1719.933004214329,18750.52,349163.35
2023-02-20,600519.SH,1677.556508127634,1730.803496688742,1674.055841059603,1727.3028296207106,29668.69,548880.01
2023-02-17,600519.SH,1704.4195217338954,1725.4603732691153,1676.6813413606262,1677.353837928959,26442.83,488032.9
2023-02-16,600519.SH,1696.2942892233596,1738.357567730283,1684.005105358218,1715.1610422636968,33245.95,619691.51
2023-02-15,600519.SH,1698.542085972306,1709.1546345574957,1691.1998974111982,1695.9810716435884,18176.91,335142.22
2023-02-14,600519.SH,1710.2232592414211,1711.089213726671,1690.453702588802,1698.551298254064,19565.76,360176.96
2023-02-13,600519.SH,1667.4229981938593,1726.8422155328117,1667.4229981938593,1710.1219241420831,38146.7,705838.25
2023-02-10,600519.SH,1667.515121011439,1675.244225406382,1659.1780060204696,1667.4229981938593,17984.51,325385.93
2023-02-09,600519.SH,1637.9436965683326,1685.617254665864,1635.189224322697,1674.792823600241,29753.66,540139.91
2023-02-08,600519.SH,1658.2199287176402,1663.7104486453943,1635.1800120409391,1643.4710656231189,16675.77,298057.48
2023-02-07,600519.SH,1665.6542400963276,1666.317524382902,1646.9072467188444,1655.447031908489,24321.71,437367.17
2023-02-06,600519.SH,1639.786152919928,1653.6045755568937,1621.3615894039738,1653.6045755568937,42660.95,759573.9
2023-02-03,600519.SH,1676.6352799518363,1682.1626490066228,1654.2310107164362,1674.792823600241,34944.9,632463.5
2023-02-02,600519.SH,1702.7797355809755,1712.5631788079472,1682.1626490066228,1691.4762658639374,29758.86,546550.95
2023-02-01,600519.SH,1708.8598415412405,1712.5631788079472,1668.7127176399763,1699.6383475015052,33973.89,624467.89
2023-01-31,600519.SH,1747.1092354003615,1750.2874726068635,1688.6757322095125,1700.3661177603856,32990.68,612831.15
2023-01-30,600519.SH,1758.6245875978327,1758.6245875978327,1731.908970499699,1739.2787959060809,35922.55,679975.66
2023-01-20,600519.SH,1740.3750574352805,1748.7213847080077,1711.6419506321497,1713.493619265503,25608.75,480735.61
2023-01-19,600519.SH,1743.4243226971705,1743.4427472606865,1719.0117760385313,1732.1024284166167,23438.89,440199.44
2023-01-18,600519.SH,1763.2307284768217,1773.6406068633355,1741.1212522576764,1743.8849367850694,21062.93,400866.54
2023-01-17,600519.SH,1762.4568968091514,1771.5217820590008,1745.727393136665,1757.7033594220352,21299.23,406832.14
2023-01-16,600519.SH,1737.4363395544854,1782.576520168573,1732.8301986754968,1762.217377483444,36848.26,705998.26
2023-01-13,600519.SH,1698.910577242625,1739.2787959060809,1695.0598434677906,1738.357567730283,31939.65,596987.62
2023-01-12,600519.SH,1702.4296688741724,1709.799494280554,1688.6112462372066,1689.5324744130044,17193.17,316263.71
2023-01-11,600519.SH,1709.799494280554,1713.484406983745,1692.14876243227,1699.6199229379897,22720.31,420148.78
2023-01-10,600519.SH,1694.1938889825408,1717.6299337748346,1686.3081757977125,1708.3715906080677,22731.73,420478.37
2023-01-09,600519.SH,1690.453702588802,1704.253700662252,1665.4147207706203,1696.165317278748,30977.23,568418.11
2023-01-06,600519.SH,1663.848632871764,1669.173331727875,1646.234750150512,1661.6837466586396,24903.75,448083.89
2023-01-05,600519.SH,1600.1733413606264,1659.13194461168,1596.4884286574354,1659.13194461168,47942.85,854158.71
2023-01-04,600519.SH,1593.7247441300424,1601.7394292594824,1580.8275496688743,1589.1278155328118,20415.75,352358.23
2023-01-03,600519.SH,1594.8302179409995,1601.4906976520172,1571.6244801926553,1593.7339564118004,26033.8,448776.02
2022-12-30,600519.SH,1599.2521131848289,1614.9037798916318,1590.9610596026491,1590.9610596026491,25333.12,440954.43
2022-12-29,600519.SH,1581.748777844672,1590.9518473208911,1567.0551884406984,1583.5912341962676,22417.8,384449.97
2022-12-28,600519.SH,1608.3538475617102,1609.3856231186037,1573.4669365442503,1596.4884286574354,21437.9,369994.9
2022-12-27,600519.SH,1601.094569536424,1609.5238073449732,1589.5792173389525,1596.4884286574354,17905.05,310927.02
2022-12-26,600519.SH,1610.980927152318,1610.980927152318,1578.251907525587,1584.655806863335,21383.8,374912.1
2022-12-23,600519.SH,1594.0615340156533,1620.9870198675496,1587.330162552679,1610.980927152318,17319.21,306360.84
2022-12-22,600519.SH,1597.9730066225166,1621.8966646598435,1587.330162552679,1608.2519927754363,23175.34,409386.16
2022-12-21,600519.SH,1568.2276219145094,1581.8722937989164,1562.4513774834438,1581.8722937989164,22816.14,394892.62
2022-12-20,600519.SH,1605.823241180012,1605.823241180012,1530.431880794702,1560.0408187838652,46198.4,794412.07
2022-12-19,600519.SH,1636.2690523780857,1636.2690523780857,1601.129474051776,1612.8002167369054,24987.1,444723.64
2022-12-16,600519.SH,1613.027627934979,1629.1738229981938,1585.5108729680917,1625.4169900060203,33302.66,590158.71
2022-12-15,600519.SH,1641.908850090307,1651.9149428055389,1619.167730282962,1625.5261473810958,30634.44,549706.34
2022-12-14,600519.SH,1585.5108729680917,1619.895446116797,1585.5108729680917,1610.8626733293197,29098.4,514126.24
2022-12-13,600519.SH,1580.053004214329,1601.6024893437689,1573.6854906682722,1591.878386514148,21385.46,373508.92
2022-12-12,600519.SH,1560.8231133052377,1606.4327031908488,1560.0408187838652,1581.890486694762,34755.17,606395.76
2022-12-09,600519.SH,1539.1189885611077,1573.6854906682722,1530.02254063817,1573.6854906682722,39215.26,671694.45
2022-12-08,600519.SH,1530.02254063817,1541.847922937989,1514.5585791691751,1534.5889574954847,19729.56,332342.09
2022-12-07,600519.SH,1526.2111289584586,1564.5890427453342,1519.134092474413,1531.8418302227574,35526.26,601225.3
2022-12-06,600519.SH,1505.4621312462373,1570.8655918121617,1502.733196869356,1535.4804093919329,44147.48,747791.72
2022-12-05,600519.SH,1517.2875135460563,1527.2936062612885,1500.0042624924745,1514.4676146899458,36127.46,601852.13
2022-12-02,600519.SH,1487.2692354003611,1503.6337452137266,1474.716137266707,1486.2504332329922,23883.9,391086.06
2022-12-01,600519.SH,1510.0103552077062,1528.203251053582,1483.4396308248042,1483.4487272727272,51357.68,848077.29
2022-11-30,600519.SH,1443.715442745334,1459.0702468392535,1441.7869957856713,1454.5220228777844,31497.3,501945.07
2022-11-29,600519.SH,1427.742080192655,1455.4316676700782,1410.859072847682,1454.5220228777844,73420.13,1158785.92
2022-11-28,600519.SH,1350.6223947019869,1378.1118603251057,1319.8945936183022,1373.4544789885613,47723.21,704099.11
2022-11-25,600519.SH,1383.1240031306445,1393.5758217941,1373.5636363636363,1384.4884703190849,18621.04,283398.84
2022-11-24,600519.SH,1418.1362311860323,1427.1235217338954,1377.1840226369657,1382.6509878386514,27687.38,424197.42
2022-11-23,600519.SH,1389.9372426249247,1416.3169416014448,1383.6061148705598,1409.0397832630945,22177.46,342879.31
2022-11-22,600519.SH,1380.3313936183022,1418.80936833233,1379.1215660445514,1400.8074978928355,29900.62,458279.01
2022-11-21,600519.SH,1402.081000602047,1402.081000602047,1363.1300105960263,1382.6418913907285,39096.0,591708.61
2022-11-18,600519.SH,1433.600192655027,1440.8773509933774,1415.4072968091511,1425.531643347381,23608.71,370379.34
2022-11-17,600519.SH,1446.790042143287,1452.0659819385912,1412.5692050571945,1425.4133895243829,30579.88,479300.12
2022-11-16,600519.SH,1438.148416616496,1453.6123780854907,1426.3230343166767,1442.0144069837447,26847.76,425088.68
2022-11-15,600519.SH,1393.5758217941,1454.4947335340155,1383.5697290788682,1444.5159301625526,56317.6,885837.79
2022-11-14,600519.SH,1404.0367369054786,1422.2569220951234,1389.9372426249247,1394.4854665863938,57370.15,885804.96
2022-11-11,600519.SH,1389.9372426249247,1404.9008994581577,1359.9007715833834,1390.0736893437688,73947.15,1125211.23
2022-11-10,600519.SH,1313.5270800722456,1350.8225165562917,1305.4767236604455,1341.7260686333534,37719.67,551832.58
2022-11-09,600519.SH,1349.867389524383,1354.3519383503915,1318.9849488260083,1327.990432269717,36090.16,527677.75
2022-11-08,600519.SH,1371.7443467790488,1380.831698254064,1336.2318140878988,1350.7133591812162,39324.91,584232.1
2022-11-07,600519.SH,1359.0548019265502,1381.277424202288,1352.2688517760384,1370.9347629139072,42698.35,641404.91
2022-11-04,600519.SH,1308.0328255267912,1389.7280243226971,1308.0328255267912,1379.5400026490065,80007.95,1199696.89
2022-11-03,600519.SH,1313.135932811559,1330.3555087296809,1299.063727874774,1309.4336785069236,45159.7,650955.08
2022-11-02,600519.SH,1328.0813967489464,1369.9250571944613,1306.2499217338952,1338.9607484647802,79777.15,1171720.41
2022-11-01,600519.SH,1236.2072727272728,1336.6320577965082,1236.2072727272728,1329.909782781457,118766.48,1685977.53
2022-10-31,600519.SH,1228.0204695966286,1257.138199397953,1212.5565081276338,1228.0204695966286,71846.65,975830.31
2022-10-28,600519.SH,1265.1066877784467,1278.9605779650813,1235.9434757375077,1237.1169175195664,93142.75,1282382.18
2022-10-27,600519.SH,1346.2742925948223,1353.533258037327,1258.8119458157737,1274.4123540036123,107105.9,1525855.13
2022-10-26,600519.SH,1354.2791667670078,1378.1027638771825,1328.0813967489464,1331.7927475015051,81780.83,1212099.39
2022-10-25,600519.SH,1345.746698615292,1378.1118603251057,1338.997134256472,1346.0468813967489,81361.56,1213690.9
2022-10-24,600519.SH,1428.1423239012645,1445.4255749548463,1353.5605473810956,1365.6315337748345,132098.04,2021757.62
2022-10-21,600519.SH,1491.8174593618303,1498.9126887417217,1464.5281155930163,1477.2631426851294,38907.4,631794.59
2022-10-20,600519.SH,1474.534208308248,1517.678660806743,1465.43776038531,1495.0012161348584,42778.07,702055.55
2022-10-19,600519.SH,1548.1972435882,1548.1972435882,1499.0946177001806,1499.0946177001806,60120.93,999765.63
2022-10-18,600519.SH,1569.137266706803,1573.6854906682722,1547.305791691752,1551.699376038531,28082.77,480068.95
2022-10-17,600519.SH,1570.046911499097,1571.8571046357615,1544.3949283564118,1563.2245755568931,33549.51,574014.66
2022-10-14,600519.SH,1555.492594822396,1596.426610475617,1548.1608577965085,1580.607887537628,46519.7,804503.26
2022-10-13,600519.SH,1565.0074793497893,1578.2337146297411,1543.6672125225768,1546.3870504515353,63969.27,1091972.75
2022-10-12,600519.SH,1613.4005822998197,1618.2580854906682,1553.6733052378086,1600.974834437086,48195.0,837225.28
2022-10-11,600519.SH,1627.3545334136063,1642.8184948826008,1600.974834437086,1619.1586338350392,32047.19,571224.95
2022-10-10,600519.SH,1719.22865743528,1720.1383022275738,1619.3496592414208,1624.625599036725,48584.13,886538.65
2022-09-30,600519.SH,1727.0697955448525,1730.1352984948826,1697.3971824202288,1703.3098735701385,21289.08,400091.8
2022-09-29,600519.SH,1726.4876228777844,1730.3081310054183,1702.063660204696,1710.4505851896447,21589.66,407551.52
2022-09-28,600519.SH,1710.5870319084888,1727.7793184828415,1704.683437206502,1712.8611438892233,21445.97,404250.63
2022-09-27,600519.SH,1699.998766526189,1725.5961709813366,1683.852571462974,1717.4093678506924,28820.19,542266.81
2022-09-26,600519.SH,1655.553521974714,1717.4093678506924,1655.5353290788682,1694.6682480433474,35134.92,656677.12
2022-09-23,600519.SH,1656.290334256472,1687.391089704997,1656.290334256472,1668.6796963275135,28287.69,519190.48
